sid,longitude,latitude,stype,fwy,direc,abs_pm,state_pm
1114734,-117.088439,32.593827,ML,5,N,5.23,5.32
1114735,-117.088714,32.593819,ML,5,S,5.231,5.321
1114748,-117.090202,32.607857,ML,5,N,6.21,6.3
1114749,-117.090464,32.60787,ML,5,S,6.211,6.301
1114817,-117.208297,32.779667,ML,5,N,21.389,R21.498
1114831,-117.227395,32.88935,ML,5,N,29.513,R29.622
1114832,-117.227633,32.889351,ML,5,S,29.512,R29.621
1114847,-117.237966,32.922293,ML,5,N,32.085,R32.194
1114848,-117.23824,32.922166,ML,5,S,32.051,R32.193
1116712,-117.005038,32.777177,ML,8,W,14.11,12.153
1120597,-117.101172,32.643299,ML,5,N,8.746,8.836
1120603,-117.101267,32.642724,ML,5,S,8.71,8.8
1121760,-117.159131,33.357354,ML,15,S,48.528,R48.281
1122726,-117.14776,32.70998,ML,5,S,14.677,R14.78
1125280,-117.112773,32.887582,HV,15,S,14.121,M13.874
1125284,-117.112061,32.887474,HV,15,N,14.115,M13.858
1125292,-117.114149,32.925766,HV,15,N,16.808,M16.551
1125299,-117.102564,32.952911,HV,15,N,18.817,M18.56
1125303,-117.10292,32.953023,HV,15,S,18.804,M18.557
1125483,-117.090049,33.100548,HV,15,N,29.756,R29.499
1125491,-117.076401,33.086775,HV,15,N,28.527,M28.27
1125499,-117.076716,33.086691,HV,15,S,28.516,M28.269
1125692,-117.241031,32.932244,FF,5,N,32.793,R32.902
1126592,-117.102968,32.952945,HV,15,S,18.798,M18.551
1126639,-117.226265,32.907588,ML,5,S,30.812,R30.921
1201044,-117.7553,33.66184,OR,133,S,8.991,9
1201052,-117.7553,33.66184,FR,133,S,8.991,9
1201054,-117.7553,33.66184,ML,133,S,8.991,9
1201058,-117.756294,33.659542,OR,133,N,8.857,8.866
1201064,-117.757636,33.657392,FR,133,N,8.723,8.732
1201066,-117.754967,33.661697,ML,133,N,8.991,9
1201070,-117.753976,33.663305,OR,133,N,9.091,9.1
1201110,-117.747203,33.64795,HV,405,S,0.73,.96
1201112,-117.747203,33.64795,ML,405,S,0.73,.96
1201118,-117.741301,33.646186,ML,405,S,0.37,.6
1201120,-117.74955,33.648958,OR,405,N,0.88,1.11
1201125,-117.74955,33.648958,ML,405,N,0.88,1.11
1201131,-117.757205,33.650789,HV,405,S,1.34,1.57
1201134,-117.763315,33.651837,HV,405,S,1.7,1.93
1201137,-117.778085,33.657534,OR,405,S,2.65,2.88
1201143,-117.778085,33.657534,HV,405,S,2.65,2.88
1201145,-117.778085,33.657534,ML,405,S,2.65,2.88
1201151,-117.77939,33.658747,OR,405,N,2.76,2.99
1201157,-117.77939,33.658747,HV,405,N,2.76,2.99
1201159,-117.780107,33.659163,ML,405,N,2.81,3.04
1201165,-117.793047,33.66293,OR,405,S,3.61,3.84
1201171,-117.793047,33.66293,ML,405,S,3.61,3.84
1201177,-117.793258,33.663379,OR,405,N,3.63,3.86
1201181,-117.793258,33.663379,FR,405,N,3.63,3.86
1201183,-117.793258,33.663379,HV,405,N,3.63,3.86
1201185,-117.793258,33.663379,ML,405,N,3.63,3.86
1201191,-117.796283,33.663404,OR,405,S,3.8,4.03
1201195,-117.796283,33.663404,FR,405,S,3.8,4.03
1201197,-117.796283,33.663404,ML,405,S,3.8,4.03
1201203,-117.796176,33.663798,OR,405,N,3.8,4.03
1201209,-117.796176,33.663798,HV,405,N,3.8,4.03
1201211,-117.796176,33.663798,ML,405,N,3.8,4.03
1201217,-117.81298,33.666093,ML,405,S,4.78,5.01
1201222,-117.812902,33.666407,ML,405,N,4.78,5.01
1201227,-117.81298,33.666093,HV,405,S,4.78,5.01
1201229,-117.812902,33.666407,HV,405,N,4.78,5.01
1201232,-117.820882,33.668738,OR,405,S,5.27,5.5
1201238,-117.820882,33.668738,HV,405,S,5.27,5.5
1201240,-117.820882,33.668738,ML,405,S,5.27,5.5
1201246,-117.821657,33.669218,OR,405,N,5.32,5.55
1201251,-117.821657,33.669218,FR,405,N,5.32,5.55
1201254,-117.821657,33.669218,ML,405,N,5.32,5.55
1201259,-117.821657,33.669218,HV,405,N,5.32,5.55
1201262,-117.823958,33.669737,OR,405,S,5.46,5.69
1201266,-117.823958,33.669737,FR,405,S,5.46,5.69
1201268,-117.823958,33.669737,HV,405,S,5.46,5.69
1201270,-117.823958,33.669737,ML,405,S,5.46,5.69
1201276,-117.824699,33.670291,OR,405,N,5.51,5.74
1201281,-117.824699,33.670291,HV,405,N,5.51,5.74
1201283,-117.824699,33.670291,ML,405,N,5.51,5.74
1201290,-117.830554,33.671983,HV,405,S,5.87,6.1
1201292,-117.832329,33.672571,ML,405,S,5.98,6.21
1201298,-117.832271,33.672851,ML,405,N,5.98,6.21
1201304,-117.832271,33.672851,HV,405,N,5.98,6.21
1201307,-117.84179,33.675863,OR,405,S,6.57,6.8
1201313,-117.84179,33.675863,HV,405,S,6.57,6.8
1201315,-117.84179,33.675863,ML,405,S,6.57,6.8
1201322,-117.842488,33.676465,OR,405,N,6.62,6.85
1201327,-117.842488,33.676465,FR,405,N,6.62,6.85
1201331,-117.842488,33.676465,HV,405,N,6.62,6.85
1201333,-117.842488,33.676465,ML,405,N,6.62,6.85
1201340,-117.845019,33.677283,OR,405,S,6.78,7.01
1201345,-117.845019,33.677283,FR,405,S,6.78,7.01
1201348,-117.845019,33.677283,HV,405,S,6.78,7.01
1201350,-117.845019,33.677283,ML,405,S,6.78,7.01
1201357,-117.845871,33.677945,OR,405,N,6.84,7.07
1201363,-117.845871,33.677945,HV,405,N,6.84,7.07
1201365,-117.845871,33.677945,ML,405,N,6.84,7.07
1201372,-117.855449,33.681922,OR,405,S,7.46,7.69
1201377,-117.855449,33.681922,FR,405,S,7.46,7.69
1201380,-117.855449,33.681922,HV,405,S,7.46,7.69
1201382,-117.855449,33.681922,ML,405,S,7.46,7.69
1201389,-117.85598,33.682442,OR,405,N,7.5,7.73
1201394,-117.85598,33.682442,FR,405,N,7.5,7.73
1201397,-117.85598,33.682442,HV,405,N,7.5,7.73
1201399,-117.85598,33.682442,ML,405,N,7.5,7.73
1201406,-117.86423,33.685751,ML,405,S,8.03,8.26
1201407,-117.86423,33.685751,HV,405,S,8.03,8.26
1201410,-117.875063,33.687245,ML,405,S,8.67,8.9
1201415,-117.866348,33.686795,FF,405,N,8.17,8.4
1201417,-117.866474,33.686517,HV,405,S,8.17,8.4
1201419,-117.866474,33.686517,ML,405,S,8.17,8.4
1201430,-117.866348,33.686795,ML,405,N,8.17,8.4
1201445,-117.884653,33.687523,OR,405,N,9.23,9.46
1201449,-117.884653,33.687523,FR,405,N,9.23,9.46
1201451,-117.884653,33.687523,HV,405,N,9.23,9.46
1201453,-117.884653,33.687523,ML,405,N,9.23,9.46
1201460,-117.88618,33.687251,OR,405,S,9.31,9.54
1201465,-117.88618,33.687251,FR,405,S,9.31,9.54
1201467,-117.88618,33.687251,HV,405,S,9.31,9.54
1201469,-117.88618,33.687251,ML,405,S,9.31,9.54
1201476,-117.887956,33.687523,OR,405,N,9.42,9.65
1201481,-117.887956,33.687523,ML,405,N,9.42,9.65
1201487,-117.887956,33.687523,HV,405,N,9.42,9.65
1201490,-117.899383,33.687494,OR,405,S,10.07,10.3
1201494,-117.899035,33.68748,HV,405,S,10.05,10.28
1201497,-117.899035,33.68748,ML,405,S,10.05,10.28
1201503,-117.909664,33.688017,OR,405,N,10.67,10.9
1201508,-117.909664,33.688017,HV,405,N,10.67,10.9
1201510,-117.909664,33.688017,ML,405,N,10.67,10.9
1201517,-117.915002,33.687942,OR,405,S,10.97,11.2
1201523,-117.915002,33.687942,HV,405,S,10.97,11.2
1201525,-117.915002,33.687942,ML,405,S,10.97,11.2
1201532,-117.918196,33.688872,OR,405,N,11.17,11.4
1201539,-117.918196,33.688872,HV,405,N,11.17,11.4
1201541,-117.918196,33.688872,ML,405,N,11.17,11.4
1201548,-117.91995,33.689212,OR,405,S,11.27,11.5
1201554,-117.91995,33.689212,FR,405,S,11.27,11.5
1201556,-117.91995,33.689212,HV,405,S,11.27,11.5
1201558,-117.91995,33.689212,ML,405,S,11.27,11.5
1201565,-117.921335,33.690091,OR,405,N,11.37,11.6
1201580,-117.9355,33.695653,OR,405,S,12.27,12.5
1201585,-117.9355,33.695653,FR,405,S,12.27,12.5
1201587,-117.9355,33.695653,HV,405,S,12.27,12.5
1201589,-117.9355,33.695653,ML,405,S,12.27,12.5
1201596,-117.940729,33.69816,OR,405,N,12.62,12.85
1201602,-117.940729,33.69816,FR,405,N,12.62,12.85
1201604,-117.940729,33.69816,HV,405,N,12.62,12.85
1201606,-117.940729,33.69816,ML,405,N,12.62,12.85
1201613,-117.947913,33.700854,OR,405,S,13.07,13.3
1201618,-117.947913,33.700854,HV,405,S,13.07,13.3
1201620,-117.947913,33.700854,ML,405,S,13.07,13.3
1201627,-117.953701,33.704947,OR,405,N,13.51,13.74
1201631,-117.953701,33.704947,FR,405,N,13.51,13.74
1201633,-117.953701,33.704947,CD,405,N,13.51,13.74
1201635,-117.953701,33.704947,HV,405,N,13.51,13.74
1201637,-117.953701,33.704947,ML,405,N,13.51,13.74
1201643,-117.954762,33.705479,OR,405,S,13.58,13.81
1201647,-117.954762,33.705479,CD,405,S,13.58,13.81
1201649,-117.954762,33.705479,FR,405,S,13.58,13.81
1201651,-117.954762,33.705479,HV,405,S,13.58,13.81
1201653,-117.954762,33.705479,ML,405,S,13.58,13.81
1201659,-117.956518,33.707312,OR,405,N,13.74,13.97
1201665,-117.956518,33.707312,FR,405,N,13.74,13.97
1201667,-117.956518,33.707312,CD,405,N,13.74,13.97
1201669,-117.956518,33.707312,HV,405,N,13.74,13.97
1201671,-117.956518,33.707312,ML,405,N,13.74,13.97
1201677,-117.965935,33.714839,OR,405,S,14.49,14.72
1201683,-117.965935,33.714839,FR,405,S,14.49,14.72
1201685,-117.965935,33.714839,HV,405,S,14.49,14.72
1201687,-117.965935,33.714839,ML,405,S,14.49,14.72
1201693,-117.966959,33.716027,OR,405,N,14.59,14.82
1201699,-117.966959,33.716027,FR,405,N,14.59,14.82
1201701,-117.966959,33.716027,CD,405,N,14.59,14.82
1201703,-117.966959,33.716027,HV,405,N,14.59,14.82
1201705,-117.966959,33.716027,ML,405,N,14.59,14.82
1201711,-117.971343,33.71936,OR,405,S,14.93,15.16
1201715,-117.971343,33.71936,FR,405,S,14.93,15.16
1201717,-117.971343,33.71936,HV,405,S,14.93,15.16
1201719,-117.971343,33.71936,ML,405,S,14.93,15.16
1201725,-117.971245,33.719628,OR,405,N,14.94,15.17
1201729,-117.971245,33.719628,FR,405,N,14.94,15.17
1201731,-117.971245,33.719628,CD,405,N,14.94,15.17
1201733,-117.971245,33.719628,HV,405,N,14.94,15.17
1201735,-117.971245,33.719628,ML,405,N,14.94,15.17
1201741,-117.973953,33.721879,OR,405,N,15.16,15.39
1201747,-117.973953,33.721879,CD,405,N,15.16,15.39
1201749,-117.973953,33.721879,HV,405,N,15.16,15.39
1201751,-117.973953,33.721879,ML,405,N,15.16,15.39
1201757,-117.98561,33.72995,OR,405,S,16.03,16.26
1201763,-117.98561,33.72995,FR,405,S,16.03,16.26
1201765,-117.98561,33.72995,HV,405,S,16.03,16.26
1201767,-117.98561,33.72995,ML,405,S,16.03,16.26
1201773,-117.988885,33.732527,OR,405,N,16.29,16.52
1201778,-117.988885,33.732527,FR,405,N,16.29,16.52
1201783,-117.988885,33.732527,CD,405,N,16.29,16.52
1201785,-117.988885,33.732527,HV,405,N,16.29,16.52
1201787,-117.988885,33.732527,ML,405,N,16.29,16.52
1201793,-117.990146,33.733102,OR,405,S,16.37,16.6
1201797,-117.990146,33.733102,FR,405,S,16.37,16.6
1201801,-117.990146,33.733102,CD,405,S,16.37,16.6
1201803,-117.990146,33.733102,HV,405,S,16.37,16.6
1201805,-117.990146,33.733102,ML,405,S,16.37,16.6
1201811,-117.992088,33.734759,OR,405,N,16.53,16.76
1201817,-117.992088,33.734759,FR,405,N,16.53,16.76
1201819,-117.992088,33.734759,CD,405,N,16.53,16.76
1201821,-117.992088,33.734759,HV,405,N,16.53,16.76
1201823,-117.992088,33.734759,ML,405,N,16.53,16.76
1201829,-118.003642,33.743534,OR,405,S,17.43,17.66
1201835,-118.003642,33.743534,FR,405,S,17.43,17.66
1201837,-118.003642,33.743534,HV,405,S,17.43,17.66
1201839,-118.003642,33.743534,ML,405,S,17.43,17.66
1201845,-118.00667,33.746378,OR,405,N,17.69,17.92
1201851,-118.00667,33.746378,HV,405,N,17.69,17.92
1201853,-118.00667,33.746378,ML,405,N,17.69,17.92
1201859,-118.007585,33.7468,OR,405,S,17.75,17.98
1201863,-118.007829,33.747007,FR,405,S,17.77,18
1201865,-118.007585,33.7468,HV,405,S,17.75,17.98
1201867,-118.007585,33.7468,ML,405,S,17.75,17.98
1201873,-118.020707,33.757778,OR,405,S,18.82,19.05
1201879,-118.020707,33.757778,FR,405,S,18.82,19.05
1201881,-118.020707,33.757778,HV,405,S,18.82,19.05
1201883,-118.020707,33.757778,ML,405,S,18.82,19.05
1201889,-118.022852,33.759918,OR,405,N,19.01,19.24
1201895,-118.022852,33.759918,FR,405,N,19.01,19.24
1201897,-118.022852,33.759918,HV,405,N,19.01,19.24
1201899,-118.022852,33.759918,ML,405,N,19.01,19.24
1201905,-118.041297,33.77403,OR,405,S,20.46,20.69
1201909,-118.041297,33.77403,HV,405,S,20.46,20.69
1201911,-118.041297,33.77403,ML,405,S,20.46,20.69
1201931,-118.073289,33.774257,OR,405,S,22.31,22.54
1201937,-118.073289,33.774257,FR,405,S,22.31,22.54
1201939,-118.073289,33.774257,HV,405,S,22.31,22.54
1201941,-118.073289,33.774257,ML,405,S,22.31,22.54
1201949,-118.073325,33.774552,OR,405,N,22.32,22.55
1201954,-118.073325,33.774552,FR,405,N,22.32,22.55
1201957,-118.073325,33.774552,HV,405,N,22.32,22.55
1201959,-118.073325,33.774552,ML,405,N,22.32,22.55
1201989,-117.873418,33.779069,HV,57,N,0.066,10.8
1201991,-117.874735,33.777415,HV,57,S,0.151,10.8
1201993,-117.880197,33.783256,OR,57,S,0.431,11.08
1201998,-117.880197,33.783256,ML,57,S,0.431,11.08
1202005,-117.879753,33.786905,OR,57,N,0.466,11.2
1202009,-117.879753,33.786905,FR,57,N,0.466,11.2
1202011,-117.879769,33.787426,ML,57,N,0.486,11.22
1202018,-117.879807,33.788781,OR,57,N,0.566,11.3
1202022,-117.879807,33.788781,HV,57,N,0.566,11.3
1202024,-117.879799,33.790105,ML,57,N,0.656,11.39
1202032,-117.879621,33.792388,OR,57,S,0.901,11.55
1202036,-117.879621,33.792388,FR,57,S,0.901,11.55
1202040,-117.879621,33.792388,ML,57,S,0.901,11.55
1202047,-117.878448,33.794121,OR,57,N,0.946,11.68
1202051,-117.878448,33.794121,FR,57,N,0.946,11.68
1202053,-117.878448,33.794121,ML,57,N,0.946,11.68
1202061,-117.877848,33.795482,OR,57,N,1.046,11.78
1202065,-117.877848,33.795482,HV,57,N,1.046,11.78
1202067,-117.877848,33.795482,ML,57,N,1.046,11.78
1202074,-117.88008,33.804096,OR,57,S,1.751,12.4
1202078,-117.88008,33.804096,ML,57,S,1.751,12.4
1202085,-117.880058,33.805531,OR,57,N,1.766,12.5
1202089,-117.880058,33.805531,FR,57,N,1.766,12.5
1202091,-117.880058,33.805531,HV,57,N,1.766,12.5
1202093,-117.880058,33.805531,ML,57,N,1.766,12.5
1202099,-117.880243,33.806677,OR,57,S,1.931,12.58
1202103,-117.880243,33.806677,FR,57,S,1.931,12.58
1202105,-117.880243,33.806677,ML,57,S,1.931,12.58
1202112,-117.879559,33.808355,OR,57,N,1.966,12.7
1202116,-117.879559,33.808355,HV,57,N,1.966,12.7
1202118,-117.879353,33.808904,ML,57,N,2.006,12.74
1202124,-117.876814,33.816163,OR,57,S,2.621,13.27
1202130,-117.876814,33.816163,HV,57,S,2.621,13.27
1202132,-117.876814,33.816163,ML,57,S,2.621,13.27
1202138,-117.876479,33.816586,OR,57,N,2.566,13.3
1202142,-117.876479,33.816586,FR,57,N,2.566,13.3
1202144,-117.876479,33.816586,HV,57,N,2.566,13.3
1202146,-117.876254,33.81772,ML,57,N,2.646,13.38
1202152,-117.876349,33.818721,OR,57,S,2.801,13.45
1202156,-117.876349,33.818721,FR,57,S,2.801,13.45
1202158,-117.876349,33.818721,HV,57,S,2.801,13.45
1202160,-117.876349,33.818721,ML,57,S,2.801,13.45
1202166,-117.87605,33.819435,OR,57,N,2.766,13.5
1202170,-117.87605,33.819435,HV,57,N,2.766,13.5
1202172,-117.875999,33.820297,ML,57,N,2.826,13.56
1202178,-117.876191,33.835983,OR,57,S,4.001,14.65
1202184,-117.876191,33.835983,HV,57,S,4.001,14.65
1202186,-117.876191,33.835983,ML,57,S,4.001,14.65
1202193,-117.875951,33.836695,OR,57,N,3.966,14.7
1202197,-117.875951,33.836695,FR,57,N,3.966,14.7
1202199,-117.875951,33.836695,HV,57,N,3.966,14.7
1202201,-117.87595,33.837126,ML,57,N,3.996,14.73
1202207,-117.876186,33.838577,OR,57,S,4.181,14.83
1202211,-117.876186,33.838577,FR,57,S,4.181,14.83
1202213,-117.876186,33.838577,HV,57,S,4.181,14.83
1202215,-117.876186,33.838577,ML,57,S,4.181,14.83
1202222,-117.875935,33.839593,OR,57,N,4.166,14.9
1202228,-117.875935,33.839593,HV,57,N,4.166,14.9
1202230,-117.875935,33.839593,ML,57,N,4.166,14.9
1202239,-117.87757,33.862118,OR,57,S,5.811,16.46
1202244,-117.87757,33.862118,FR,57,S,5.811,16.46
1202246,-117.87757,33.862118,HV,57,S,5.811,16.46
1202248,-117.87757,33.862118,ML,57,S,5.811,16.46
1202254,-117.877557,33.862728,OR,57,N,5.766,16.5
1202261,-117.877557,33.862728,HV,57,N,5.766,16.5
1202263,-117.877557,33.862728,ML,57,N,5.766,16.5
1202270,-117.880462,33.872312,OR,57,S,6.531,17.18
1202276,-117.880462,33.872312,HV,57,S,6.531,17.18
1202278,-117.880462,33.872312,ML,57,S,6.531,17.18
1202284,-117.880503,33.87562,OR,57,S,6.761,17.41
1202288,-117.880503,33.87562,HV,57,S,6.761,17.41
1202290,-117.880503,33.87562,ML,57,S,6.761,17.41
1202296,-117.880294,33.879813,OR,57,N,6.966,17.7
1202302,-117.880294,33.879813,FR,57,N,6.966,17.7
1202306,-117.880294,33.879813,HV,57,N,6.966,17.7
1202308,-117.88031,33.880532,ML,57,N,7.016,17.75
1202314,-117.880716,33.886705,OR,57,S,7.531,18.18
1202320,-117.880716,33.886705,HV,57,S,7.531,18.18
1202322,-117.880716,33.886705,ML,57,S,7.531,18.18
1202329,-117.880484,33.888435,OR,57,N,7.566,18.3
1202333,-117.880484,33.888435,FR,57,N,7.566,18.3
1202335,-117.880484,33.888435,HV,57,N,7.566,18.3
1202337,-117.880484,33.888435,ML,57,N,7.566,18.3
1202343,-117.880785,33.889447,OR,57,S,7.721,18.37
1202349,-117.880785,33.889447,FR,57,S,7.721,18.37
1202351,-117.880785,33.889447,HV,57,S,7.721,18.37
1202353,-117.880785,33.889447,ML,57,S,7.721,18.37
1202359,-117.880561,33.891352,OR,57,N,7.766,18.5
1202363,-117.880561,33.891352,HV,57,N,7.766,18.5
1202365,-117.880559,33.891206,ML,57,N,7.756,18.49
1202371,-117.881325,33.900128,HV,57,S,8.451,19.1
1202373,-117.881325,33.900128,ML,57,S,8.451,19.1
1202378,-117.881063,33.900126,HV,57,N,8.366,19.1
1202380,-117.881063,33.900126,ML,57,N,8.366,19.1
1202386,-117.883224,33.90899,OR,57,S,9.081,19.73
1202392,-117.883224,33.90899,HV,57,S,9.081,19.73
1202394,-117.883224,33.90899,ML,57,S,9.081,19.73
1202400,-117.883309,33.909962,OR,57,N,9.066,19.8
1202404,-117.883309,33.909962,FR,57,N,9.066,19.8
1202406,-117.883309,33.909962,HV,57,N,9.066,19.8
1202408,-117.883309,33.909962,ML,57,N,9.066,19.8
1202414,-117.883726,33.91201,OR,57,S,9.291,19.94
1202418,-117.883726,33.91201,FR,57,S,9.291,19.94
1202420,-117.883726,33.91201,HV,57,S,9.291,19.94
1202422,-117.883726,33.91201,ML,57,S,9.291,19.94
1202428,-117.883163,33.912859,OR,57,N,9.266,20
1202434,-117.883163,33.912859,HV,57,N,9.266,20
1202436,-117.882887,33.913565,ML,57,N,9.316,20.05
1202442,-117.880298,33.92289,OR,57,S,10.051,20.7
1202447,-117.880298,33.92289,FR,57,S,10.051,20.7
1202449,-117.880298,33.92289,HV,57,S,10.051,20.7
1202451,-117.880298,33.92289,ML,57,S,10.051,20.7
1202457,-117.879984,33.928813,OR,57,N,10.366,21.1
1202464,-117.879881,33.929701,ML,57,N,10.426,21.16
1202470,-117.875322,33.940956,OR,57,S,11.351,22
1202475,-117.874675,33.94149,ML,57,S,11.411,22.06
1202513,-118.083136,33.80104,OR,605,S,1.669,R1.26
1202518,-118.083136,33.80104,FR,605,S,1.669,R1.26
1202520,-118.083136,33.80104,CD,605,S,1.669,R1.26
1202522,-118.083136,33.80104,ML,605,S,1.669,R1.26
1202527,-118.082822,33.80097,ML,605,N,1.669,R1.26
1202533,-118.081675,33.804047,OR,605,S,1.899,R1.49
1202537,-118.081675,33.804047,ML,605,S,1.899,R1.49
1202543,-118.081293,33.804853,OR,605,N,1.959,R1.55
1202549,-118.081293,33.804853,ML,605,N,1.959,R1.55
1202560,-118.036302,33.774521,OR,22,W,2.457,R1
1202564,-118.036302,33.774521,ML,22,W,2.457,R1
1202569,-118.038174,33.774686,OR,22,W,2.347,R.89
1202574,-118.038174,33.774686,ML,22,W,2.347,R.89
1202585,-118.034947,33.774261,OR,22,E,2.537,R1.08
1202590,-118.034947,33.774261,ML,22,E,2.537,R1.08
1202595,-118.023344,33.774214,ML,22,E,3.207,R1.75
1202599,-118.023337,33.77439,ML,22,W,3.207,R1.75
1202604,-118.010501,33.774652,OR,22,W,3.947,R2.49
1202610,-118.010501,33.774652,ML,22,W,3.947,R2.49
1202614,-118.010537,33.774494,ML,22,E,3.947,R2.49
1202618,-118.010537,33.774494,FR,22,E,3.947,R2.49
1202621,-118.004149,33.772807,OR,22,E,4.337,R2.88
1202627,-118.004149,33.772807,ML,22,E,4.337,R2.88
1202631,-118.004084,33.772939,ML,22,W,4.337,R2.88
1202635,-118.004084,33.772939,FR,22,W,4.337,R2.88
1202638,-117.994688,33.771171,OR,22,E,4.897,R3.44
1202644,-117.994688,33.771171,FR,22,E,4.897,R3.44
1202648,-117.994688,33.771171,ML,22,E,4.897,R3.44
1202653,-117.994525,33.771348,OR,22,W,4.907,R3.45
1202663,-117.994525,33.771348,ML,22,W,4.907,R3.45
1202668,-117.989817,33.771057,OR,22,W,5.187,R3.73
1202672,-117.989817,33.771057,FR,22,W,5.187,R3.73
1202676,-117.989817,33.771057,ML,22,W,5.187,R3.73
1202681,-117.989845,33.770894,OR,22,E,5.187,R3.73
1202691,-117.989845,33.770894,ML,22,E,5.187,R3.73
1202696,-117.976011,33.767155,OR,22,W,6.057,R4.6
1202701,-117.976011,33.767155,ML,22,W,6.057,R4.6
1202705,-117.976135,33.767032,ML,22,E,6.057,R4.6
1202710,-117.969658,33.765717,OR,22,E,6.447,R4.99
1202716,-117.969658,33.765717,FR,22,E,6.447,R4.99
1202720,-117.969658,33.765717,ML,22,E,6.447,R4.99
1202724,-117.96964,33.765877,ML,22,W,6.447,R4.99
1202728,-117.96964,33.765877,FR,22,W,6.447,R4.99
1202732,-117.959407,33.765954,OR,22,W,7.027,R5.57
1202736,-117.959407,33.765954,FR,22,W,7.027,R5.57
1202738,-117.959407,33.765954,ML,22,W,7.027,R5.57
1202742,-117.958333,33.765808,ML,22,E,7.087,R5.63
1202747,-117.955835,33.765809,OR,22,E,7.227,R5.77
1202751,-117.955835,33.765809,FR,22,E,7.227,R5.77
1202753,-117.955835,33.765809,ML,22,E,7.227,R5.77
1202758,-117.935768,33.766144,OR,22,W,8.397,R6.94
1202764,-117.935768,33.766144,FR,22,W,8.397,R6.94
1202766,-117.935768,33.766144,ML,22,W,8.397,R6.94
1202771,-117.935763,33.765995,OR,22,E,8.397,R6.94
1202779,-117.935763,33.765995,ML,22,E,8.397,R6.94
1202785,-117.929691,33.766038,ML,22,E,8.747,R7.29
1202789,-117.929696,33.766181,ML,22,W,8.747,R7.29
1202795,-117.922445,33.767174,OR,22,W,9.177,R7.72
1202801,-117.922361,33.76705,FR,22,E,9.177,R7.72
1202803,-117.922445,33.767174,ML,22,W,9.177,R7.72
1202808,-117.919037,33.768341,OR,22,W,9.387,R7.93
1202812,-117.919037,33.768341,FR,22,W,9.387,R7.93
1202814,-117.919037,33.768341,ML,22,W,9.387,R7.93
1202819,-117.917517,33.768707,OR,22,E,9.477,R8.02
1202825,-117.917517,33.768707,FR,22,E,9.477,R8.02
1202827,-117.917517,33.768707,ML,22,E,9.477,R8.02
1202832,-117.907475,33.773193,OR,22,W,10.137,R8.68
1202838,-117.907372,33.773077,FR,22,E,10.137,R8.68
1202840,-117.907475,33.773193,ML,22,W,10.137,R8.68
1202844,-117.907372,33.773077,ML,22,E,10.137,R8.68
1202849,-117.901985,33.775838,OR,22,E,10.497,R9.04
1202853,-117.902076,33.775964,FR,22,W,10.497,R9.04
1202855,-117.901985,33.775838,ML,22,E,10.497,R9.04
1202859,-117.902076,33.775964,ML,22,W,10.497,R9.04
1202864,-117.889576,33.779085,OR,22,W,11.251,R9.69
1202870,-117.889576,33.779085,FR,22,W,11.251,R9.69
1202872,-117.889576,33.779085,ML,22,W,11.251,R9.69
1202878,-117.889394,33.778925,OR,22,E,11.261,R9.7
1202883,-117.889394,33.778925,FR,22,E,11.261,R9.7
1202885,-117.889394,33.778925,ML,22,E,11.261,R9.7
1202890,-117.886182,33.779058,FF,22,W,11.461,R9.9
1202893,-117.882341,33.778903,OR,22,E,11.691,R10.13
1202898,-117.882341,33.778903,FR,22,E,11.691,R10.13
1202901,-117.882341,33.778903,ML,22,E,11.691,R10.13
1202906,-117.882183,33.779081,OR,22,W,11.701,R10.14
