usdid,fwdir,latitude,longitude,abs_pm
2214,17S,37.14605499999999,-121.985984,12.701427148083427
2215,17S,37.146243999999996,-121.986672,12.741505276861018
2216,17S,37.14635299999999,-121.986982,12.760165505751873
2217,17S,37.14646299999999,-121.98723,12.775796061488414
2218,17S,37.146543,-121.98737,12.785283014199019
2219,17S,37.146641999999986,-121.98748,12.794420283165286
2220,17S,37.146782,-121.987619,12.806756044924336
2221,17S,37.146930999999995,-121.987729,12.818701154057756
2222,17S,37.147059999999996,-121.987799,12.828412200106659
2223,17S,37.147399,-121.98790900000002,12.852605589983785
2224,17S,37.147528,-121.98793900000001,12.861670467842266
2225,17S,37.14773699999999,-121.98791800000001,12.87615721173638
2226,17S,37.14786699999999,-121.987898,12.885206626577686
2227,17S,37.14797699999999,-121.987869,12.892972887359335
2228,17S,37.14811699999999,-121.98781,12.903177106884732
2229,17S,37.148275999999996,-121.98771,12.915466069922253
2230,17S,37.148444999999995,-121.98759000000001,12.928883296094263
2231,17S,37.14867499999999,-121.987352,12.949482763151385
2232,17S,37.14913399999999,-121.986774,12.994416313893058
2233,17S,37.149642,-121.98617600000001,13.042546823574227
2234,17S,37.149990999999986,-121.985729,13.07700634013394
2235,17S,37.15017999999999,-121.985509,13.094819754358054
2236,17S,37.15030999999999,-121.985389,13.105971053835408
2237,17S,37.15048999999999,-121.98525000000001,13.120574856830878
2238,17S,37.150928,-121.985022,13.153339143357064
2239,17S,37.15117699999999,-121.98492200000001,13.171403292063689
2240,17S,37.15134599999999,-121.984882,13.183286027443414
2241,17S,37.15163499999999,-121.984843,13.203369170589381
2242,17S,37.15181499999999,-121.984843,13.215805968934507
2243,17S,37.15218399999999,-121.984863,13.24132518452487
2244,17S,37.15228299999999,-121.984883,13.248253527750146
2245,17S,37.152340999999986,-121.9849,13.252368840364133
2246,17S,37.152384999999995,-121.984914,13.255505183438963
2247,17S,37.15281699999999,-121.985114,13.287320709438074
2248,17S,37.15284799999999,-121.985129,13.289616367591258
2249,17S,37.153076999999996,-121.985245,13.30667961133198
2250,17S,37.153275,-121.98533100000002,13.321156647308083
2251,17S,37.15367799999999,-121.985523,13.350941124012092
2252,17S,37.153976,-121.985627,13.372312607457381
2253,17S,37.154035,-121.985637,13.37642614063768
2254,17S,37.15413699999999,-121.985651,13.383515703362885
2255,17S,37.15435999999999,-121.985632,13.39895899915728
2256,17S,37.154541,-121.98556,13.412078365731974
2257,17S,37.154742999999996,-121.98546700000001,13.426945161536949
2258,17S,37.154945999999995,-121.985333,13.442793758827575
2259,17S,37.155105999999996,-121.985186,13.456495572588327
2260,17S,37.15521199999999,-121.98505899999999,13.466622249768248
2261,17S,37.155355,-121.984846,13.481958463375973
2262,17S,37.155476,-121.98459300000002,13.498206432131962
2263,17S,37.155861,-121.983515,13.563256486517066
2264,17S,37.15586799999999,-121.983499,13.564261578606644
2265,17S,37.15599199999999,-121.98323100000002,13.581326181541773
2266,17S,37.15614399999999,-121.982978,13.598773088082902
2267,17S,37.156244,-121.98283200000002,13.609373868793528
2268,17S,37.156431999999995,-121.982619,13.626875373403085
2269,17S,37.15645399999999,-121.982601,13.628690046386945
2270,17S,37.15661,-121.98245800000001,13.642038656647237
2271,17S,37.156639999999996,-121.98243300000001,13.644526969108387
2272,17S,37.156797999999995,-121.98234000000001,13.656585235959623
2273,17S,37.156815,-121.98233,13.65788249616891
2274,17S,37.15695999999999,-121.982265,13.668521220147062
2275,17S,37.157018,-121.982238,13.672795550222599
2276,17S,37.15730599999999,-121.98217,13.693043675318807
2277,17S,37.15740999999999,-121.982157,13.700264950743293
2278,17S,37.157432,-121.982159,13.70178898832471
2279,17S,37.15752299999999,-121.982163,13.708080337776098
2280,17S,37.157654,-121.98218,13.71717984329129
2281,17S,37.15785499999999,-121.982195,13.731092142819293
2282,17S,37.15797899999999,-121.982216,13.73973740168486
2283,17S,37.158221999999995,-121.98228,13.756892959932713
2284,17S,37.15843799999999,-121.98238800000001,13.772958384967657
2285,17S,37.15862299999999,-121.982586,13.789758962088841
2286,17S,37.159005,-121.98310500000001,13.828660970911669
2287,17S,37.15927599999999,-121.983472,13.856210781850885
2288,17S,37.159497,-121.983752,13.877910504973933
2289,17S,37.159846,-121.984221,13.913243247903386
2290,17S,37.160098999999995,-121.984487,13.936049115981772
2291,17S,37.16053099999999,-121.984855,13.972125851322414
2292,17S,37.16087999999999,-121.985126,14.000483158360943
2293,17S,37.16128899999999,-121.98547500000001,14.034657370012305
2294,17S,37.161660999999995,-121.98585200000001,14.06769605945317
2295,17S,37.161941999999996,-121.986142,14.092834359789927
2296,17S,37.162075,-121.986333,14.106800447951157
2297,17S,37.16221099999999,-121.98668800000002,14.128488928947109
2298,17S,37.162262999999996,-121.987044,14.14841769425529
2299,17S,37.162221999999986,-121.98752300000001,14.174944286992925
2300,17S,37.162047,-121.988142,14.211109157395471
2301,17S,37.161754999999985,-121.989064,14.265738892478709
2302,17S,37.16165999999999,-121.989443,14.287615622022647
2303,17S,37.161646999999995,-121.989574,14.29488456375342
2304,17S,37.16165199999999,-121.989776,14.306012622873453
2305,17S,37.161677999999995,-121.989978,14.317279452497106
2306,17S,37.161713999999996,-121.99018000000001,14.328676871440342
2307,17S,37.16178,-121.990383,14.340749029924817
2308,17S,37.16183199999999,-121.99051700000001,14.348955702383574
2309,17S,37.161974,-121.990784,14.366630587602302
2310,17S,37.162237999999995,-121.9911,14.391839164196618
2311,17S,37.162583999999995,-121.99132000000002,14.41863939830892
2312,17S,37.163085999999986,-121.99141300000001,14.453700216333266
2313,17S,37.163464999999995,-121.99133100000002,14.480272978715107
2314,17S,37.16388599999999,-121.991082,14.512430410361674
2315,17S,37.164111999999996,-121.990814,14.533914869024905
2316,17S,37.16426299999999,-121.99055700000001,14.551495854892224
2317,17S,37.164329999999985,-121.990435,14.559653910844075
2318,17S,37.16447399999999,-121.99006,14.582573850759891
2319,17S,37.164566,-121.989739,14.601356668535676
2320,17S,37.16463799999999,-121.989419,14.619664915524098
2321,17S,37.16471599999999,-121.989196,14.633074108927477
2322,17S,37.164823999999996,-121.988965,14.647820478074534
2323,17S,37.16494999999999,-121.988774,14.661472882127258
2324,17S,37.16507399999999,-121.988621,14.673488335941908
2325,17S,37.16521699999999,-121.988501,14.685374327465524
2326,17S,37.16537799999999,-121.988389,14.698093314676413
2327,17S,37.165461,-121.98834800000002,14.7042563865671
2328,17S,37.16550699999999,-121.988325,14.70767768271563
2329,17S,37.165632999999985,-121.988277,14.71677576217128
2330,17S,37.165749999999996,-121.98824,14.72511242793346
2331,17S,37.16589499999999,-121.988231,14.735143207644775
2332,17S,37.166078999999996,-121.988242,14.747870797875562
2333,17S,37.16629199999999,-121.988273,14.76268632426175
2334,17S,37.16645599999999,-121.988341,14.774620154725797
2335,17S,37.166668,-121.98847800000001,14.791096084314487
2336,17S,37.166966999999985,-121.988655,14.81393824399158
2337,17S,37.16713099999999,-121.98877300000001,14.82699997670309
2338,17S,37.16724599999999,-121.98882100000002,14.8353736960097
2339,17S,37.167343999999986,-121.98885800000001,14.842444657027004
2340,17S,37.167636,-121.988939,14.86310694329783
2341,17S,37.168064,-121.989016,14.89298123132708
2342,17S,37.16839499999999,-121.989095,14.916261067734775
2343,17S,37.168541999999995,-121.989137,14.926677702066486
2344,17S,37.168931,-121.989247,14.954228904238722
2345,17S,37.169263,-121.989366,14.978085213448823
2346,17S,37.16941099999999,-121.989426,14.98883137148258
2347,17S,37.169829,-121.98965400000002,15.020322491774627
2348,17S,37.170448,-121.990063,15.068657114125482
2349,17S,37.17110199999999,-121.990463,15.118924973351291
2350,17S,37.171648999999995,-121.990897,15.163638762395806
2351,17S,37.17182199999999,-121.991064,15.178718956423229
2352,17S,37.172215,-121.99148100000001,15.214277282526044
2353,17S,37.17248099999999,-121.99179000000001,15.23932103870084
2354,17S,37.17275999999999,-121.99216700000001,15.2676477478016
2355,17S,37.172826,-121.99226200000001,15.27458677070749
2356,17S,37.173456,-121.99317,15.34087178026449
2357,17S,37.17394699999999,-121.99390500000001,15.393676029511335
2358,17S,37.174150999999995,-121.994193,15.41489081061621
2359,17S,37.174683,-121.994946,15.470295398205675
2360,17S,37.175052,-121.995456,15.508220892996096
2361,17S,37.17528699999999,-121.995711,15.52968523144763
2362,17S,37.17550099999999,-121.995875,15.54700983069225
2363,17S,37.17567499999999,-121.995987,15.56052103194867
2364,17S,37.175838999999996,-121.99606800000001,15.572698201578698
2365,17S,37.176042999999986,-121.99613900000001,15.587325170332473
2366,17S,37.176268,-121.99618000000001,15.60303417247659
2367,17S,37.176482,-121.99619000000001,15.617830388980332
2368,17S,37.176747999999996,-121.99618000000001,15.636217456485106
2369,17S,37.176881,-121.996159,15.645479304784848
2370,17S,37.17704899999999,-121.99612100000002,15.657273986356758
2371,17S,37.177064,-121.99611700000001,15.658333521904181
2372,17S,37.17755799999999,-121.995877,15.694933610125615
2373,17S,37.17897599999999,-121.995031,15.803414058047945
2374,17S,37.17979499999999,-121.994563,15.865590327720081
2375,17S,37.18039499999999,-121.99423900000001,15.910720391742279
2376,17S,37.18089599999999,-121.99393400000001,15.949193146451192
2377,17S,37.18150599999999,-121.993611,15.994937181750833
2378,17S,37.18193699999999,-121.993363,16.027696578910742
2379,17S,37.182238999999996,-121.993216,16.050076902794785
2380,17S,37.182999999999986,-121.992811,16.10718813412679
2381,17S,37.18361,-121.992417,16.154588097415836
2382,17S,37.18443599999999,-121.991937,16.217478867780187
2383,17S,37.18495899999999,-121.991651,16.25689516024367
2384,17S,37.18555299999999,-121.991381,16.300544765622757
2385,17S,37.185974,-121.99129500000001,16.330015740077183
2386,17S,37.18634099999999,-121.991257,16.355459115928127
2387,17S,37.18706999999999,-121.991279,16.405842704430516
2388,17S,37.187626,-121.99141900000001,16.44502389424241
2389,17S,37.18811099999999,-121.99164,16.480673814357576
2390,17S,37.188774999999985,-121.992023,16.53116362973557
2391,17S,37.18934699999999,-121.992423,16.57640403723373
2392,17S,37.189959,-121.992853,16.62486244181927
2393,17S,37.19059399999999,-121.993259,16.67410004213045
2394,17S,37.190764,-121.993372,16.687391022475246
2395,17S,37.19128099999999,-121.993689,16.72714583497565
2396,17S,37.191798999999996,-121.993898,16.76473946471646
2397,17S,37.192378999999995,-121.994093,16.806225986905126
2398,17S,37.19302799999999,-121.994124,16.851100004354016
2399,17S,37.19353199999999,-121.994079,16.886011009575306
2400,17S,37.194096,-121.99395200000001,16.925601597719783
2401,17S,37.19465199999999,-121.99383900000001,16.964517680426297
2402,17S,37.195213999999986,-121.993736,17.003759762229997
2403,17S,37.197995999999996,-121.993108,17.19906017180765
2404,17S,37.200116,-121.992624,17.347940329817504
2405,17S,37.200583,-121.99252200000001,17.38069157559023
2406,17S,37.20105699999999,-121.992434,17.413797961129635
2407,17S,37.201433,-121.992352,17.440166092661904
2408,17S,37.202459999999995,-121.99220600000001,17.51157839520337
2409,17S,37.202885999999985,-121.992146,17.541196785598924
2410,17S,37.20345799999999,-121.992055,17.581034196484758
2411,17S,37.20464799999999,-121.991907,17.663657671332242
2412,17S,37.20522199999999,-121.99165,17.705763574079054
2413,17S,37.205885999999985,-121.991145,17.759402218519504
2414,17S,37.206789,-121.990292,17.83747982161922
2415,17S,37.207240999999996,-121.989998,17.872651919500235
2416,17S,37.20789099999999,-121.989738,17.91978657760147
2417,17S,37.208335999999996,-121.98964300000002,17.950974371154796
2418,17S,37.20892299999999,-121.989672,17.991563535887273
2419,17S,37.20949199999999,-121.989864,18.03227258274851
2420,17S,37.210059,-121.99002300000001,18.072413641215512
2421,17S,37.21041999999999,-121.99001,18.097366587339373
2422,17S,37.21082299999999,-121.989915,18.125697663474572
2423,17S,37.211283,-121.989689,18.159826981032246
2424,17S,37.2117,-121.989272,18.196659685747047
2425,17S,37.211926999999996,-121.988973,18.219390506840377
2426,17S,37.212147,-121.988631,18.243581588372543
2427,17S,37.212371999999995,-121.98839300000002,18.263908613342917
2428,17S,37.212569999999985,-121.988194,18.28143176798231
2429,17S,37.21280999999999,-121.988051,18.2997863816699
2430,17S,37.21315899999999,-121.987907,18.325168436075987
2431,17S,37.213508999999995,-121.987853,18.349532963344295
2432,17S,37.21395299999999,-121.987855,18.380210596653182
2433,17S,37.21420799999999,-121.98790100000001,18.39801027826615
2434,17S,37.214987,-121.988213,18.45450555245656
2435,17S,37.215006999999986,-121.988214,18.45588851399246
2436,17S,37.21552599999999,-121.98843800000002,18.493807014794825
2437,17S,37.215810999999995,-121.988535,18.514209111082472
2438,17S,37.21595899999999,-121.988569,18.524604643584382
2439,17S,37.216156999999995,-121.988595,18.538359719302274
2440,17S,37.216414,-121.988592,18.556117470831705
2441,17S,37.21662299999999,-121.988568,18.570618230315823
2442,17S,37.21678399999999,-121.988533,18.58190772203989
2443,17S,37.21695299999999,-121.98848900000002,18.593832830542574
2444,17S,37.21716399999999,-121.988387,18.609454483859665
2445,17S,37.21739699999999,-121.988254,18.627138436947984
2446,17S,37.21783099999999,-121.987989,18.660481972625917
2447,17S,37.21783099999999,-121.987989,18.660481972625917
2448,17S,37.21820499999999,-121.98757400000001,18.69496595775843
2449,17S,37.218472999999996,-121.987238,18.721131917869272
2450,17S,37.21860699999999,-121.987049,18.735055278502738
2451,17S,37.21884,-121.98665000000001,18.762278884624845
2452,17S,37.21924099999999,-121.985963,18.80914511245527
2453,17S,37.219782999999985,-121.984947,18.876430461695534
2454,17S,37.220252999999985,-121.984086,18.93386480300112
2455,17S,37.22081599999999,-121.983011,19.00465656259141
2456,17S,37.221578,-121.981896,19.08549803657521
2457,17S,37.22164999999999,-121.981807,19.092478404398808
2458,17S,37.22187499999999,-121.98153500000001,19.114056971109527
2459,17S,37.222262,-121.981052,19.151755276728252
2460,17S,37.222495999999985,-121.980738,19.175416498543473
2461,17S,37.22290699999999,-121.980197,19.216554808540057
2462,17S,37.223282999999995,-121.979644,19.256562218546133
2463,17S,37.223649,-121.97909,19.296166667092937
2464,17S,37.224133999999985,-121.978319,19.350224641603862
2465,17S,37.22482699999999,-121.977301,19.4239096351603
2466,17S,37.22519299999999,-121.976718,19.464754194985087
2467,17S,37.225549,-121.976287,19.498919755404714
2468,17S,37.225881,-121.975876,19.53112973906032
2469,17S,37.226269999999985,-121.975435,19.5673379463247
2470,17S,37.226493999999995,-121.97518400000001,19.588079719060712
2471,17S,37.226569999999995,-121.97512000000002,19.594402011439193
2472,17S,37.22663,-121.97507,19.59937722579884
2473,17S,37.226648999999995,-121.975055,19.600927832561116
2474,17S,37.22677199999999,-121.974952,19.61114225202535
2475,17S,37.22686999999999,-121.97487,19.619278581776072
2476,17S,37.22697999999999,-121.97478000000001,19.628349421827473
2477,17S,37.227192999999986,-121.97460600000001,19.645905669864067
2478,17S,37.22744,-121.97443,19.66552717692117
2479,17S,37.22773999999999,-121.97423,19.68899449250875
2480,17S,37.22804399999999,-121.974064,19.711898304718382
2481,17S,37.22829,-121.97393,19.730425091630057
2482,17S,37.228619999999985,-121.97376,19.755069438256303
2483,17S,37.22878,-121.973679,19.76698869266467
2484,17S,37.229490999999996,-121.973343,19.819476598805394
2485,17S,37.231331999999995,-121.972389,19.957078998547182
2486,17S,37.232033,-121.972083,20.008355342338927
2487,17S,37.232644,-121.97179900000002,20.053369531409125
2488,17S,37.233754999999995,-121.97125000000001,20.135859541931545
